Row ID;Order ID;Order Date;Order Priority;Order Quantity;Sales;Discount;Ship Mode;Profit;Unit Price;Shipping Cost;Customer Name;Product Name;Ship Date
2020;14402;2010-10-14;Medium;1;184.46;0.05;Delivery Truck;-106.33;160.98;30;Jessica Myrick;Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms;2010-10-16
2032;14499;2010-11-14;Low;28;574.99;0.06;Regular Air;-148.87;20.97;6.5;Harry Marie;Microsoft Internet Keyboard;2010-11-19
2110;15079;2010-01-15;Medium;45;3753.42;0;Regular Air;1276.25;80.98;7.18;Erica Hackney;Logitech Cordless Navigator Duo;2010-01-18
2111;15079;2010-01-15;Medium;23;1130.79;0.01;Regular Air;468.19;48.91;5.97;Erica Hackney;Xerox 1917;2010-01-16
2134;15236;2012-04-09;Not Specified;33;341.42;0.06;Regular Air;71.5;10.91;2.99;Lena Creighton;Heavy-Duty E-Z-D� Binders;2012-04-10
2135;15236;2012-04-09;Not Specified;30;381.39;0.01;Express Air;31.24;12.07;6.2;Lena Creighton;Eldon� 500 Class� Desk Accessories;2012-04-11
2148;15397;2010-02-06;Critical;42;223.33;0;Express Air;-111.89;4.98;4.32;Troy Blackwell;DS/HD IBM Formatted Diskettes. 10/Pack - Staples;2010-02-08
2149;15397;2010-02-06;Critical;29;1178.04;0.07;Regular Air;-53.81;40.98;6.5;Troy Blackwell;Targus USB Numeric Keypad;2010-02-06
2150;15397;2010-02-06;Critical;43;121.94;0.01;Regular Air;-51.3;2.6;2.4;Troy Blackwell;12 Colored Short Pencils;2010-02-07
2185;15719;2011-01-18;Critical;18;5405.44;0.07;Delivery Truck;604.46;300.98;64.73;Troy Blackwell;Global Leather and Oak Executive Chair. Black;2011-01-19
2226;16098;2012-07-21;Low;44;1001.99;0.09;Regular Air;333.53;24.95;2.99;Patricia Hirasaki;Large Capacity Hanging Post Binders;2012-07-23
2282;16450;2011-05-15;Medium;12;73.5;0.03;Regular Air;5.71;5.98;2.5;Dennis Bolton;Wausau Papers Astrobrights� Colored Envelopes;2011-05-15
2371;17186;2009-01-26;Medium;49;4321.63;0.08;Regular Air;-1549.14;90.98;56.2;Ken Brennan;Eldon ClusterMat Chair Mat with Cordless Antistatic Protection;2009-01-28
2372;17186;2009-01-26;Medium;11;67.14;0.07;Regular Air;-29.98;5.98;5.35;Ken Brennan;Xerox 1947;2009-01-28
2397;17379;2011-08-14;Critical;29;3218.42;0.08;Delivery Truck;-1248.58;114.98;58.72;Harry Marie;Sauder Camden County Collection Libraries. Planked Cherry Finish;2011-08-16
2424;17573;2011-09-04;Low;23;220.97;0.02;Regular Air;-25.86;9.48;7.29;Clytie Kelty;DAX Two-Tone Rosewood/Black Document Frame. Desktop. 5 x 7;2011-09-08
2441;17702;2012-04-13;High;48;368.99;0.09;Regular Air;-305.91;7.77;9.23;Mark Cousins;Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags;2012-04-14
2576;18595;2009-01-31;Critical;6;451.44;0.1;Regular Air;-35.19;78.65;13.99;Art Foster;Honeywell Quietcare HEPA Air Cleaner;2009-02-02
2577;18595;2009-01-31;Critical;16;138.55;0.03;Regular Air;0.9;8.34;2.64;Art Foster;Acme� Elite Stainless Steel Scissors;2009-02-02
2655;19205;2010-07-26;Medium;47;1291.35;0.04;Regular Air;479.62;26.38;5.86;Odella Nelson;Xerox 1935;2010-07-27
2656;19205;2010-07-26;Medium;31;107.97;0;Regular Air;2.36;3.26;1.86;Odella Nelson;Avery Hi-Liter GlideStik Fluorescent Highlighter. Yellow Ink;2010-07-28
2694;19494;2010-01-12;High;39;857.32;0.05;Regular Air;195.71;22.23;8.99;Clytie Kelty;"Executive Impressions 14"" Contract Wall Clock with Quartz Movement";2010-01-14
2695;19494;2010-01-12;High;2;8.87;0.03;Regular Air;-6.79;2.74;3.5;Clytie Kelty;Rogers Handheld Barrel Pencil Sharpener;2010-01-15
2699;19523;2011-11-30;High;44;155.78;0.04;Regular Air;-10;3.6;2.2;Jim Sink;"Telephone Message Books with Fax/Mobile Section. 4 1/4"" x 6""";2011-12-01
2842;20482;2011-07-18;Medium;38;4650.07;0.04;Delivery Truck;-1143.15;120.98;60.19;Steven Roelle;Sauder Camden County Barrister Bookcase. Planked Cherry Finish;2011-07-18
2843;20482;2011-07-18;Medium;39;497.52;0.03;Regular Air;92.46;12.28;5.09;Steven Roelle;Xerox 1907;2011-07-20
2963;21414;2011-05-04;Critical;43;103.6;0.09;Express Air;-72.86;2.52;1.92;Harry Marie;Letter Slitter;2011-05-04
2967;21445;2009-11-17;Low;14;75.15;0.02;Express Air;-63.53;4.06;6.89;Clytie Kelty;Eureka Disposable Bags for Sanitaire� Vibra Groomer I� Upright Vac;2009-11-21
2968;21445;2009-11-17;Low;43;400.45;0.07;Regular Air;-38.58;9.49;5.76;Clytie Kelty;Sharp EL501VB Scientific Calculator. Battery Operated. 10-Digit Display. Hard Case;2009-11-21
2987;21573;2012-04-25;Critical;31;96.23;0.05;Regular Air;24.05;3.08;0.99;Don Weiss;Avery 511;2012-04-27
2988;21573;2012-04-25;Critical;7;70.08;0;Regular Air;8.02;9.48;3.72;Don Weiss;DAX Charcoal/Nickel-Tone Document Frame. 5 x 7;2012-04-27
2989;21573;2012-04-25;Critical;3;234.768;0.04;Delivery Truck;54.23;70.89;89.3;Don Weiss;KI Conference Tables;2012-04-27
3004;21636;2009-08-10;Low;16;376.65;0;Express Air;-52.65;22.38;15.1;Fred Wasserman;Avery Flip-Chart Easel Binder. Black;2009-08-17
3005;21636;2009-08-10;Low;6;40.06;0.07;Regular Air;-24.44;5.98;4.69;Fred Wasserman;"Perma STOR-ALL� Hanging File Box. 13 1/8""W x 12 1/4""D x 10 1/2""H";2009-08-15
3030;21795;2010-06-13;Not Specified;10;278.66;0.05;Express Air;-77.36;27.48;4;Jessica Myrick;Belkin MediaBoard 104- Keyboard;2010-06-14
3031;21795;2010-06-13;Not Specified;28;491.85;0.1;Regular Air;4.54;18.97;9.03;Jessica Myrick;Computer Printout Paper with Letter-Trim Perforations;2010-06-15
3044;21859;2011-11-18;High;42;401.37;0.07;Regular Air;13.31;9.74;5.71;Kalyca Meade;"Staples 10"" Round Wall Clock";2011-11-19
3069;21989;2011-02-10;Low;9;118.95;0.03;Regular Air;30.8;12.07;6.2;Lena Creighton;Eldon� 500 Class� Desk Accessories;2011-02-10
3070;21989;2011-02-10;Low;35;3814.171;0.04;Regular Air;1077.13;125.99;4.2;Lena Creighton;i1000plus;2011-02-10
3090;22151;2010-07-31;High;20;515.37;0.04;Regular Air;9.82;24.92;12.98;Beth Thompson;GBC Standard Therm-A-Bind Covers;2010-08-01
3161;22688;2012-04-17;Medium;40;2044.2755;0.1;Regular Air;334.53;65.99;5.63;Maureen Fritzler;2190;2012-04-18
3197;22916;2012-02-02;Medium;18;122.02;0.04;Regular Air;-115;6.48;10.05;Pete Takahito;Xerox 1997;2012-02-03
3202;22951;2012-05-03;Medium;24;1304.0275;0.1;Regular Air;34.36;65.99;8.99;Lena Creighton;StarTAC Analog;2012-05-03
3205;22980;2012-10-01;Not Specified;10;56.05;0.06;Regular Air;-27.73;4.98;5.49;Rob Haberlin;Xerox 1952;2012-10-02
3281;23429;2009-03-19;Critical;28;154.61;0.06;Regular Air;-82.82;5.34;5.63;Beth Thompson;"Pressboard Data Binder. Crimson. 12"" X 8 1/2""";2009-03-19
3282;23429;2009-03-19;Critical;19;1063.35;0.07;Express Air;107.08;65.99;5.26;Beth Thompson;8860;2009-03-21
3315;23681;2012-05-19;High;42;4182.52;0;Express Air;-785.36;95.99;35;Jenna Caffey;Safco Industrial Wire Shelving;2012-05-21
3405;24263;2012-09-15;Low;16;512.81;0.1;Delivery Truck;-177.07;33.94;19.19;Rob Haberlin;Metal Folding Chairs. Beige. 4/Carton;2012-09-22
3430;24455;2009-12-06;Not Specified;8;169.11;0;Regular Air;-10.59;20.89;1.99;Fred Wasserman;IBM 80 Minute CD-R Spindle. 50/Pack;2009-12-08
3431;24455;2009-12-06;Not Specified;41;152.59;0.07;Regular Air;27.38;3.98;0.83;Fred Wasserman;Fluorescent Highlighters by Dixon;2009-12-09
3471;24707;2012-03-10;Medium;14;1961.39;0;Regular Air;761.04;136.98;24.49;Don Weiss;3M Polarizing Task Lamp with Clamp Arm. Light Gray;2012-03-11
3472;24707;2012-03-10;Medium;3;4.94;0.1;Regular Air;-1.76;1.48;0.7;Don Weiss;Binder Clips by OIC;2012-03-12
3523;25091;2010-02-19;Medium;4;156.97;0.01;Regular Air;-25.43;34.54;14.72;Lena Creighton;GBC Recycled Grain Textured Covers;2010-02-22
3673;26305;2010-12-02;Medium;50;1118.21;0.07;Regular Air;-122.79;22.38;15.1;Max Jones;Avery Flip-Chart Easel Binder. Black;2010-12-04
3674;26305;2010-12-02;Medium;13;3503.56;0.01;Delivery Truck;-633.44;262.11;62.74;Max Jones;Bevis Boat-Shaped Conference Table;2010-12-03
3789;26982;2012-04-28;Not Specified;37;1984.61;0.05;Express Air;585.03;55.48;14.3;Clytie Kelty;Xerox 194;2012-04-29
3800;27106;2011-12-01;High;1;13.96;0.06;Regular Air;-4.7;10.91;2.99;Lena Creighton;Heavy-Duty E-Z-D� Binders;2011-12-03
3801;27106;2011-12-01;High;50;531.48;0.08;Regular Air;232.58;10.67;1.39;Lena Creighton;Laser & Ink Jet Business Envelopes;2011-12-01
3802;27106;2011-12-01;High;29;3524.55;0.08;Delivery Truck;-570.18;130.98;30;Lena Creighton;Office Star - Contemporary Task Swivel chair with 2-way adjustable arms. Plum;2011-12-03
3803;27106;2011-12-01;High;42;890.61;0.05;Regular Air;297.11;22.23;3.63;Lena Creighton;"Executive Impressions 14"" Contract Wall Clock";2011-12-03
3804;27106;2011-12-01;High;10;64.19;0.08;Regular Air;3.77;6.68;1.5;Lena Creighton;Sanford Liquid Accent Highlighters;2011-12-03
3859;27527;2010-11-30;Medium;37;376.58;0.09;Regular Air;1.33;10.4;5.4;Rob Haberlin;"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock";2010-12-03
3886;27746;2010-12-04;Critical;3;1540.77;0.04;Regular Air;-1572.64;499.99;24.49;Jenna Caffey;Sharp AL-1530CS Digital Copier;2010-12-04
3900;27811;2011-03-04;Not Specified;4;73.9;0.06;Regular Air;-39.64;15.99;13.18;Odella Nelson;"GBC Pre-Punched Binding Paper. Plastic. White. 8-1/2"" x 11""";2011-03-05
3923;27974;2010-10-07;High;35;897.42;0.08;Regular Air;127.17;26.64;5.3;Art Foster;SAFCO Optional Arm Kit for Workspace� Cribbage Stacking Chair;2010-10-08
3924;27974;2010-10-07;High;27;306.02;0.08;Regular Air;-6.7;12.07;6.2;Art Foster;Eldon� 500 Class� Desk Accessories;2010-10-08
4031;28774;2009-01-01;High;32;180.36;0.1;Regular Air;-111.8;5.98;4.69;Jessica Myrick;"Perma STOR-ALL� Hanging File Box. 13 1/8""W x 12 1/4""D x 10 1/2""H";2009-01-02
4174;29607;2012-03-13;Medium;20;240.74;0.05;Regular Air;21.05;12.28;5.09;Ken Brennan;Xerox 1907;2012-03-15
4183;29730;2010-06-16;Critical;21;3072.86;0.08;Delivery Truck;-364.87;150.98;39.25;Ken Brennan;"Iceberg OfficeWorks 42"" Round Tables";2010-06-18
4236;30144;2011-08-06;Low;25;5503.39;0.08;Delivery Truck;-528.65;218.75;69.64;Joe Kamberova;BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables;2011-08-11
4389;31266;2012-10-03;High;16;6573.75;0.04;Delivery Truck;1197.05;399.98;12.06;Rob Haberlin;Okidata ML320 Series Turbo Dot Matrix Printers;2012-10-04
4408;31456;2012-11-15;High;10;225.09;0.02;Regular Air;64.14;21.38;2.99;Lena Creighton;Acco D-Ring Binder w/DublLock�;2012-11-17
4418;31522;2010-05-25;Medium;14;302.4;0.04;Regular Air;134.21;22.23;3.63;Max Jones;"Executive Impressions 14"" Contract Wall Clock";2010-05-27
4419;31522;2010-05-25;Medium;42;1083.37;0.03;Delivery Truck;-226.41;25.98;14.36;Max Jones;Global Stack Chair without Arms. Black;2010-05-27
4685;33319;2009-03-27;Not Specified;11;1736.26;0.01;Delivery Truck;-505.76;150.89;60.2;Don Weiss;Global Leather & Oak Executive Chair. Burgundy;2009-03-30
4724;33635;2009-07-12;High;5;477.76;0.04;Delivery Truck;-173.1;90.97;28;Darrin Martin;Lexmark Z55se Color Inkjet Printer;2009-07-13
4725;33635;2009-07-12;High;4;112.18;0.07;Regular Air;-96.16;20.34;35;Darrin Martin;Tennsco Commercial Shelving;2009-07-13
4787;33988;2009-01-10;Medium;30;164.78;0;Regular Air;-128.47;5.02;5.14;Rob Haberlin;Imation 3.5. DISKETTE 44766 HGHLD3.52HD/FM. 10/Pack;2009-01-11
4798;34087;2009-07-24;Low;31;3077.731;0.05;Regular Air;745.48;115.99;5.26;Jim Sink;636;2009-07-28
4875;34691;2009-01-14;Critical;27;217.68;0.08;Regular Air;-168.75;7.77;9.23;Clytie Kelty;Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags;2009-01-16
4876;34691;2009-01-14;Critical;23;7202.94;0.02;Delivery Truck;1425.11;306.14;26.53;Clytie Kelty;Okidata ML184 Turbo Dot Matrix Printers;2009-01-14
4877;34691;2009-01-14;Critical;13;245.82;0.1;Express Air;-7.39;18.97;9.54;Clytie Kelty;Xerox 1939;2009-01-16
4888;34785;2010-01-25;Critical;45;15468.216;0.01;Delivery Truck;-969.05;400.98;42.52;Jim Sink;Bretford CR8500 Series Meeting Room Furniture;2010-01-28
4904;34883;2009-11-04;Critical;31;906.015;0.05;Regular Air;248.67;35.99;5.99;Pete Takahito;Accessory41;2009-11-05
4930;35077;2011-10-07;High;29;81.1;0.06;Regular Air;-2.07;2.94;0.96;Michael Dominguez;Newell 343;2011-10-08
5072;36132;2012-04-09;Low;3;604.576;0.03;Delivery Truck;-572.69;236.97;59.24;Hallie Redmond;Chromcraft Rectangular Conference Tables;2012-04-14
5073;36133;2011-08-20;Medium;6;128.56;0;Regular Air;-7.84;19.98;8.68;Katrina Willman;Southworth 25% Cotton Premium Laser Paper and Envelopes;2011-08-21
5330;37891;2011-10-20;High;24;163.36;0.04;Regular Air;-65.54;6.48;6.6;Steven Roelle;Xerox 21;2011-10-22
5331;37891;2011-10-20;High;21;44.08;0.06;Express Air;-9.09;1.98;0.7;Steven Roelle;Brites Rubber Bands. 1 1/2 oz. Box;2011-10-22
5332;37891;2011-10-20;High;4;1135.64;0.02;Delivery Truck;-627.64;259.71;66.67;Steven Roelle;"Bevis Round Bullnose 29"" High Table Top";2011-10-20
5333;37891;2011-10-20;High;33;5154.009;0.03;Regular Air;1184.68;179.99;13.99;Steven Roelle;VTech VT20-2481 2.4GHz Two-Line Phone System w/Answering Machine;2011-10-22
5349;38021;2009-01-21;Medium;16;4407.03;0.04;Delivery Truck;834.96;279.81;23.19;Rob Haberlin;Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators;2009-01-22
5350;38021;2009-01-21;Medium;36;173.22;0.02;Regular Air;81.77;4.91;0.5;Rob Haberlin;Avery 508;2009-01-22
5366;38146;2011-12-07;Low;41;782.05;0.08;Regular Air;-253.74;19.94;14.87;Erica Hackney;Luxo Economy Swing Arm Lamp;2011-12-07
5441;38656;2012-08-10;Low;41;162.51;0.09;Regular Air;-148.4;4.13;5.34;John Castell;ACCOHIDE� Binder by Acco;2012-08-17
5442;38656;2012-08-10;Low;3;561.43;0.07;Delivery Truck;-199.46;180.98;26.2;John Castell;Global Ergonomic Managers Chair;2012-08-15
5456;38756;2009-05-07;Critical;43;2251.497;0.09;Express Air;308.93;65.99;8.99;Benjamin Patterson;Talkabout T8367;2009-05-09
5545;39268;2011-04-22;Not Specified;44;324.2;0.02;Express Air;-89.75;7.1;6.05;Maureen Fritzler;"Wilson Jones Hanging View Binder. White. 1""";2011-04-24
5546;39268;2011-04-22;Not Specified;45;156.95;0.1;Regular Air;-32.52;3.74;0.94;Maureen Fritzler;Rubber Band Ball;2011-04-25
5572;39488;2009-06-22;Low;18;92.4;0.04;Express Air;8.6;4.48;2.5;Michael Dominguez;Ampad #10 Peel & Seel� Holiday Envelopes;2009-06-26
5591;39650;2010-07-30;Not Specified;10;1004.89;0;Delivery Truck;-189.02;89.99;42;Jessica Myrick;Global Leather Task Chair. Black;2010-08-02
5592;39650;2010-07-30;Not Specified;47;329.06;0.08;Regular Air;-175.15;7.28;7.98;Jessica Myrick;Master Caster Door Stop. Large Neon Orange;2010-07-31
5626;39844;2009-12-01;Not Specified;47;4387.24;0.09;Regular Air;-286.47;95.43;19.99;Jim Sink;Fellowes Stor/Drawer� Steel Plus� Storage Drawers;2009-12-02
5740;40800;2010-12-04;Not Specified;41;260.31;0.05;Regular Air;-175.26;6.48;7.91;Jim Sink;Xerox 216;2010-12-04
5773;40965;2009-11-20;Medium;48;7227.42;0.09;Delivery Truck;-385;159.31;60;Mark Cousins;Hon Non-Folding Utility Tables;2009-11-22
5774;40965;2009-11-20;Medium;39;1836.187;0.06;Regular Air;-139.84;55.99;5;Mark Cousins;Accessory36;2009-11-22
5822;41316;2009-07-21;Not Specified;8;121.74;0.01;Regular Air;21;14.28;2.99;John Castell;Avery Premier Heavy-Duty Binder with Round Locking Rings;2009-07-22
5823;41316;2009-07-21;Not Specified;4;700.366;0;Regular Air;-787.7;205.99;5.99;John Castell;3285;2009-07-24
5847;41476;2010-05-31;High;48;92.25;0.07;Regular Air;-104.8;1.86;2.58;Mark Cousins;Super Bands. 12/Pack;2010-06-01
5905;41861;2010-11-26;Low;24;475.9;0.02;Regular Air;110.44;19.98;5.97;Kalyca Meade;Xerox 1936;2010-11-28
5956;42274;2011-09-03;High;23;2296.76;0.01;Regular Air;241.15;99.99;19.99;Lena Creighton;US Robotics 56K V.92 External Faxmodem;2011-09-05
5957;42274;2011-09-03;High;45;508.49;0.1;Express Air;-28.81;12.07;6.2;Lena Creighton;Eldon� 500 Class� Desk Accessories;2011-09-05
6048;42882;2010-10-27;Low;17;204.07;0.08;Express Air;-22.55;11.97;4.98;Michael Dominguez;Staples 6 Outlet Surge;2010-10-29
6121;43360;2009-10-13;Low;48;112.16;0;Regular Air;-178.29;2.08;5.33;Max Jones;Eldon� Wave Desk Accessories;2009-10-20
6167;43713;2012-09-07;Medium;12;34.41;0.05;Regular Air;-17.69;2.6;2.4;Odella Nelson;12 Colored Short Pencils;2012-09-09
6262;44322;2011-10-12;Not Specified;15;600.8;0.1;Regular Air;43.55;42.76;6.22;Max Jones;SAFCO Mobile Desk Side File. Wire Frame;2011-10-14
6297;44579;2011-06-03;Not Specified;19;3896.39;0.1;Regular Air;755.28;218.08;18.06;Clytie Kelty;Lifetime Advantage� Folding Chairs. 4/Carton;2011-06-04
6320;44737;2012-11-19;Medium;11;773.74;0.02;Regular Air;-309.48;64.65;35;Duane Benoit;Space Solutions Commercial Steel Shelving;2012-11-20
6321;44737;2012-11-19;Medium;16;302.1325;0.02;Regular Air;38.91;20.99;0.99;Duane Benoit;Accessory25;2012-11-21
6322;44738;2010-12-05;Not Specified;34;75.57;0.02;Regular Air;6.87;2.1;0.7;Max Jones;Sanford EarthWrite� Recycled Pencils. Medium Soft. #2;2010-12-07
6323;44768;2012-05-26;Not Specified;45;16699.56;0.02;Delivery Truck;3083.98;355.98;58.92;Mark Cousins;Hon 4700 Series Mobuis� Mid-Back Task Chairs with Adjustable Arms;2012-05-27
6332;44867;2009-07-26;High;40;21425.91;0.01;Delivery Truck;7360.43;500.98;26;Max Jones;Global Troy� Executive Leather Low-Back Tilter;2009-07-28
6352;45029;2010-07-03;High;20;5304.42;0.01;Delivery Truck;-633.44;262.11;62.74;Gene McClure;Bevis Boat-Shaped Conference Table;2010-07-03
6410;45543;2011-02-02;Low;16;1223.43;0.01;Delivery Truck;-1615.59;70.89;89.3;Denny Joy;KI Conference Tables;2011-02-06
6422;45635;2012-04-07;Low;50;2018.68;0.1;Regular Air;731.72;43.98;1.99;Denny Joy;Memorex 80 Minute CD-R Spindle. 100/Pack;2012-04-16
6525;46436;2009-04-04;Low;46;1477.572;0;Regular Air;840.05;35.99;0.99;Odella Nelson;Accessory31;2009-04-11
6577;46848;2009-11-10;Medium;39;3842.99;0.04;Regular Air;-67.68;95.43;19.99;John Castell;Fellowes Stor/Drawer� Steel Plus� Storage Drawers;2009-11-12
6605;47009;2009-06-04;Critical;32;1587.16;0.09;Express Air;-22.33;49.99;19.99;Clytie Kelty;US Robotics 56K V.92 Internal PCI Faxmodem;2009-06-06
6627;47138;2009-01-09;Low;1;107.95;0.04;Regular Air;-506.31;125.99;8.99;Benjamin Patterson;M70;2009-01-16
6642;47236;2011-10-02;High;1;70.91;0.03;Regular Air;-45.43;70.97;3.5;Michael Dominguez;Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge;2011-10-04
6697;47686;2012-10-11;Not Specified;48;179.65;0.1;Regular Air;3.32;4.13;1.23;Michael Dominguez;Newell 325;2012-10-13
6738;47971;2012-10-29;High;24;113.43;0.09;Regular Air;-53.06;4.95;5.32;Duane Benoit;Eldon� 300 Class� Desk Accessories. Black;2012-10-30
6777;48261;2011-03-18;Medium;15;2130.66;0.01;Delivery Truck;-113.77;130.98;30;Michael Dominguez;Office Star - Contemporary Task Swivel chair with 2-way adjustable arms. Plum;2011-03-19
6849;48773;2009-01-15;Medium;7;51.27;0.06;Regular Air;3.27;7.04;2.17;Amy Cox;"Wirebound Message Books. 2 7/8"" x 5"". 3 Forms per Page";2009-01-17
6864;48902;2012-10-23;Medium;7;53.29;0.01;Regular Air;-28.88;6.48;7.49;Benjamin Patterson;Xerox 220;2012-10-25
6904;49221;2010-07-03;Not Specified;22;399.64;0.04;Regular Air;-15.42;17.98;8.51;Maureen Fritzler;Canon P1-DHIII Palm Printing Calculator;2010-07-04
6905;49221;2010-07-03;Not Specified;41;277.35;0.02;Regular Air;-103.28;6.48;6.57;Maureen Fritzler;Xerox 20;2010-07-04
6907;49255;2012-06-22;High;20;1357.44;0.09;Delivery Truck;-102.3;70.98;26.85;Mark Cousins;Safco Value Mate Steel Bookcase. Baked Enamel Finish on Steel. Black;2012-06-23
6942;49575;2010-12-16;High;12;507.44;0.05;Regular Air;170.9;42.8;2.99;Kalyca Meade;"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders. 800 sheets";2010-12-17
7023;50144;2012-06-07;Critical;36;4169.93;0.1;Express Air;1765.54;120.98;9.07;Michael Dominguez;GBC VeloBinder Electric Binding Machine;2012-06-07
7030;50181;2012-05-30;High;2;289.73;0.04;Delivery Truck;-246.21;135.99;28.63;Odella Nelson;Global Deluxe High-Back Office Chair in Storm;2012-05-31
7346;52324;2012-06-29;Not Specified;4;757.11;0.07;Delivery Truck;-224.35;180.98;30;Hallie Redmond;Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms;2012-06-30
7414;52896;2010-10-22;High;24;8920.08;0;Regular Air;3545.89;367.99;19.99;Lena Creighton;Ibico Ibimaster 300 Manual Binding System;2010-10-25
7415;52896;2010-10-22;High;49;188.7;0.07;Regular Air;77.02;4.13;0.5;Lena Creighton;Avery 506;2010-10-25
7416;52896;2010-10-22;High;36;14358.64;0.03;Delivery Truck;-969.05;400.98;76.37;Lena Creighton;Bretford CR8500 Series Meeting Room Furniture;2010-10-24
7483;53441;2009-08-24;Medium;7;345.37;0.01;Regular Air;84.34;48.04;5.79;Clytie Kelty;Xerox 1937;2009-08-25
7487;53445;2012-10-24;High;8;105.95;0.01;Regular Air;-44.33;11.66;8.99;Odella Nelson;Boston 16765 Mini Stand Up Battery Pencil Sharpener;2012-10-26
7488;53445;2012-10-24;High;21;73.8;0.02;Regular Air;11.23;3.29;1.35;Odella Nelson;Acco� Hot Clips� Clips to Go;2012-10-26
7557;54055;2009-02-13;Critical;44;5483.96;0.02;Delivery Truck;-1330.5;120.98;58.64;Lena Creighton;O'Sullivan Living Dimensions 2-Shelf Bookcases;2009-02-15
7570;54151;2009-09-02;Critical;35;205.87;0.03;Regular Air;65.88;5.68;1.46;Amy Cox;"Adams Write n' Stick Phone Message Book. 11"" X 5 1/4"". 200 Messages";2009-09-03
7571;54151;2009-09-02;Critical;38;65.12;0.07;Regular Air;1.42;1.68;1;Amy Cox;Prang Dustless Chalk Sticks;2009-09-03
7576;54181;2012-05-18;High;12;2608.79;0.03;Delivery Truck;67.36;213.45;14.7;Duane Benoit;Panasonic KX-P2130 Dot Matrix Printer;2012-05-20
7582;54243;2009-09-16;Low;6;907.24;0.07;Express Air;-634.73;154.13;69;Amy Cox;Laminate Occasional Tables;2009-09-16
7604;54407;2010-06-16;Medium;24;9396.27;0.07;Regular Air;3857.57;420.98;19.99;Maureen Fritzler;GBC DocuBind 200 Manual Binding Machine;2010-06-17
7735;55394;2010-02-26;Critical;21;340.7;0.05;Delivery Truck;11.65;15.23;27.75;Benjamin Patterson;Anderson Hickey Conga Table Tops & Accessories;2010-02-28
7835;56003;2010-04-06;Critical;13;1835.47;0.1;Delivery Truck;-364.87;150.98;16.01;Katrina Willman;"Iceberg OfficeWorks 42"" Round Tables";2010-04-07
7848;56128;2010-07-30;Medium;41;902.19;0.08;Regular Air;-49.66;22.99;8.99;Hallie Redmond;Boston KS Multi-Size Manual Pencil Sharpener;2010-07-30
